room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
5899777,1482,30625740,Entire home/apt,,Nice,,LB,8,4.5,8,4,,241,,44:58.7,43.704511,7.266144,0101000020E6100000431B800D88101D400C569C6A2DDA4540
2826052,1482,14458505,Entire home/apt,,Nice,,LZ,17,5,5,2,,217,,44:52.5,43.713899,7.235231,0101000020E610000081053065E0F01C40D4D2DC0A61DB4540
13903514,1482,82423318,Entire home/apt,,Nice,,KT,1,0,4,1,,235,,44:49.9,43.697086,7.268769,0101000020E6100000E9B6442E38131D40EE3F321D3AD94540
17360408,1482,97928915,Entire home/apt,,Nice,,KW,6,4.5,8,4,,226,,44:48.9,43.69522,7.251209,0101000020E6100000EDD79DEE3C011D4037C30DF8FCD84540
8484618,1482,14747058,Entire home/apt,,Nice,,MR,0,0,6,3,,241,,44:48.1,43.696806,7.238466,0101000020E6100000EDD45C6E30F41C400BD462F030D94540
3060513,1482,8792036,Entire home/apt,,Nice,,KN,1,0,4,2,,211,,44:46.2,43.698416,7.279876,0101000020E6100000BEBD6BD0971E1D4067800BB265D94540
18664367,1482,24895126,Entire home/apt,,Nice,,KT,0,0,6,3,,289,,44:46.2,43.699709,7.268317,0101000020E6100000E4D70FB1C1121D40C2DB831090D94540
11313134,1482,33673226,Entire home/apt,,Nice,,KV,0,0,6,2,,271,,44:45.4,43.698379,7.26106,0101000020E6100000CF2C0950530B1D404A9BAA7B64D94540
6458498,1482,29080804,Entire home/apt,,Nice,,LC,2,0,4,2,,296,,44:39.6,43.701736,7.272043,0101000020E6100000446CB07092161D408236397CD2D94540
500065,1482,2153089,Entire home/apt,,Nice,,KO,19,5,6,3,,225,,44:39.6,43.699485,7.283893,0101000020E6100000D940BAD8B4221D40738577B988D94540
17644392,1482,30651374,Entire home/apt,,Nice,,KY,1,0,8,4,,296,,44:38.9,43.701299,7.259954,0101000020E610000087DBA161310A1D40D7DB662AC4D94540
853565,1482,4457163,Entire home/apt,,Nice,,IZ,18,4.5,7,3,,217,,44:29.8,43.698151,7.290266,0101000020E61000001D90847D3B291D40B95510035DD94540
15861166,1482,21826853,Entire home/apt,,Nice,,AI,2,0,6,2,,253,,44:29.8,43.686212,7.334243,0101000020E6100000EFAA07CC43561D40B60F79CBD5D74540
5964333,1482,29439593,Entire home/apt,,Nice,,KI,15,5,6,2,,224,,44:29.8,43.694566,7.294838,0101000020E6100000E2783E03EA2D1D40EF74E789E7D84540
15879277,1482,87460977,Entire home/apt,,Nice,,AP,1,0,5,1,,217,,44:29.8,43.704541,7.31191,0101000020E6100000732EC555653F1D4077D844662EDA4540
2992922,1482,14573623,Entire home/apt,,Nice,,AT,1,0,6,2,,240,,44:29.8,43.703855,7.302453,0101000020E6100000F04E3E3DB6351D402310AFEB17DA4540
15308799,1482,4720909,Entire home/apt,,Nice,,AR,0,0,4,2,,217,,44:29.8,43.703974,7.309605,0101000020E61000005BB6D617093D1D40FE9DEDD11BDA4540
15037206,1482,87460977,Entire home/apt,,Nice,,IY,2,0,2,1,,211,,44:29.8,43.702763,7.297273,0101000020E61000006BEF535568301D405FEB5223F4D94540
989863,1482,5434216,Entire home/apt,,Nice,,AB,1,0,5,2,,241,,44:26.8,43.695328,7.329121,0101000020E61000000FB56D1805511D401EFF058200D94540
18175956,1482,93480409,Entire home/apt,,Nice,,AI,0,0,4,2,,229,,44:26.8,43.690263,7.333877,0101000020E6100000DF8B2FDAE3551D40C651B9895AD84540
14098722,1482,84854780,Entire home/apt,,Nice,,AP,0,0,4,2,,224,,44:26.8,43.705807,7.311731,0101000020E6100000F6984869363F1D40D9243FE257DA4540
3670140,1482,18626458,Entire home/apt,,Nice,,KI,27,5,4,2,,280,,42:56.0,43.692569,7.291381,0101000020E6100000FFB3E6C75F2A1D40999CDA19A6D84540
13618474,1482,78863095,Entire home/apt,,Nice,,ML,3,5,6,3,,229,,42:56.0,43.70107,7.240503,0101000020E61000000C5C1E6B46F61C40761A69A9BCD94540
6398692,1482,33364373,Entire home/apt,,Nice,,DZ,7,5,8,3,,241,,42:54.1,43.724174,7.243966,0101000020E610000000581D39D2F91C40874ECFBBB1DC4540
19431358,1482,30651374,Entire home/apt,,Nice,,KY,0,0,6,3,,236,,42:54.1,43.701326,7.2605,0101000020E6100000986E1283C00A1D40D1EAE40CC5D94540
11232710,1482,58553787,Entire home/apt,,Nice,,DM,2,0,4,2,,241,,42:54.1,43.740883,7.237595,0101000020E6100000C1C58A1A4CF31C40C8940F41D5DE4540
13442911,1482,14573623,Entire home/apt,,Nice,,AT,3,4.5,5,2,,271,,42:54.1,43.700654,7.304161,0101000020E6100000E7DF2EFB75371D40E2E7BF07AFD94540
6000436,1482,31148610,Entire home/apt,,Nice,,KS,3,4.5,4,2,,241,,42:54.1,43.69582,7.277111,0101000020E61000008A7269FCC21B1D408CF337A110D94540
19727571,1482,111883759,Entire home/apt,,Nice,,LC,0,0,6,3,,240,,42:54.1,43.698758,7.271692,0101000020E6100000DE567A6D36161D40C0E8F2E670D94540
4153353,1482,12668778,Entire home/apt,,Nice,,KS,83,5,6,3,,307,,42:54.1,43.695182,7.276789,0101000020E6100000F7915B936E1B1D404A6249B9FBD84540
13143506,1482,72816750,Entire home/apt,,Nice,,KM,42,5,4,2,,241,,42:54.1,43.697449,7.286807,0101000020E6100000340EF5BBB0251D405FD0420246D94540
8143902,1482,33142549,Entire home/apt,,Nice,,KN,18,4.5,6,3,,277,,42:54.1,43.698065,7.28174,0101000020E610000071E6577380201D40BABDA4315AD94540
17102607,1482,70895404,Entire home/apt,,Nice,,NH,0,0,6,3,,240,,42:54.1,43.682768,7.231186,0101000020E6100000172CD505BCEC1C40AF601BF164D74540
8116339,1482,42857525,Entire home/apt,,Nice,,IT,50,4.5,8,3,,241,,42:54.1,43.710178,7.304622,0101000020E610000086915ED4EE371D405A2BDA1CE7DA4540
14394348,1482,7190018,Entire home/apt,,Nice,,LA,2,0,6,3,,270,,42:54.1,43.70182,7.264567,0101000020E61000004167D2A6EA0E1D40E0D6DD3CD5D94540
18366842,1482,4251922,Entire home/apt,,Nice,,KL,1,0,4,2,,253,,42:52.9,43.695831,7.289182,0101000020E6100000145E82531F281D4080457EFD10D94540
17170391,1482,47969138,Entire home/apt,,Nice,,LB,4,5,6,4,,217,,42:52.9,43.705142,7.268141,0101000020E6100000F0DDE68D93121D409D84D21742DA4540
18664583,1482,28981598,Entire home/apt,,Nice,,LC,1,0,4,2,,239,,42:52.9,43.701104,7.273557,0101000020E6100000145E82531F181D40228C9FC6BDD94540
15696288,1482,101332170,Entire home/apt,,Nice,,KH,2,0,5,2,,241,,42:52.8,43.686949,7.294164,0101000020E610000066A4DE53392D1D408C82E0F1EDD74540
8003586,1482,40777066,Entire home/apt,,Nice,,KT,9,5,4,1,,216,,42:52.8,43.695026,7.264087,0101000020E6100000EC3191D26C0E1D4052EFA99CF6D84540
6488423,1482,7647207,Entire home/apt,,Nice,,MP,14,4.5,7,3,,266,,42:52.8,43.691615,7.239829,0101000020E61000009087BEBB95F51C4026361FD786D84540
3618765,1482,16646929,Entire home/apt,,Nice,,KS,74,5,4,2,,302,,42:52.8,43.69485,7.269772,0101000020E61000008C81751C3F141D4014D044D8F0D84540
3352531,1482,8264651,Entire home/apt,,Nice,,MH,35,5,10,4,,275,,42:52.8,43.705937,7.255302,0101000020E6100000E06932E36D051D40A704C4245CDA4540
13609448,1482,77092147,Entire home/apt,,Nice,,KS,8,5,4,1,,229,,42:52.8,43.695712,7.270168,0101000020E6100000F2B391EBA6141D40A6B73F170DD94540
18442878,1482,126908432,Entire home/apt,,Nice,,KV,1,0,6,2,,274,,42:52.8,43.696692,7.260954,0101000020E6100000A20A7F86370B1D4042B115342DD94540
762944,1482,3980889,Entire home/apt,,Nice,,KV,55,5,6,3,,266,,42:52.8,43.697541,7.259501,0101000020E6100000001E51A1BA091D40404F030649D94540
17833012,1482,107232312,Entire home/apt,,Nice,,LD,0,0,6,3,,252,,42:52.8,43.702496,7.276556,0101000020E6100000E10CFE7E311B1D4010C99063EBD94540
255769,1482,1344712,Entire home/apt,,Nice,,KV,53,5,6,2,,217,,42:52.8,43.694999,7.261604,0101000020E6100000DA0242EBE10B1D4059E02BBAF5D84540
19679705,1482,12241859,Entire home/apt,,Nice,,KV,2,0,4,2,,216,,42:52.8,43.693876,7.257961,0101000020E6100000E692AAED26081D405ABDC3EDD0D84540
13321928,1482,27576115,Entire home/apt,,Nice,,KT,8,5,6,2,,241,,42:52.8,43.696913,7.265674,0101000020E61000000B9755D80C101D402194F77134D94540
18744065,1482,47257210,Entire home/apt,,Nice,,NM,1,0,6,2,,217,,42:50.9,43.687453,7.213409,0101000020E610000032B08EE387DA1C40BF44BC75FED74540
3224402,1482,16012557,Entire home/apt,,Nice,,AO,72,5,4,2,,213,,42:50.9,43.708171,7.312812,0101000020E6100000772FF7C951401D40E17CEA58A5DA4540
16984848,1482,113705401,Entire home/apt,,Nice,,KW,8,5,8,3,,266,,42:50.9,43.693192,7.253328,0101000020E6100000F4A44C6A68031D40A7ECF483BAD84540
17490702,1482,118503115,Entire home/apt,,Nice,,MO,6,4.5,7,2,,260,,42:50.9,43.69198,7.250628,0101000020E6100000F9D85DA0A4001D4038BEF6CC92D84540
16384469,1482,45602901,Entire home/apt,,Nice,,KX,7,5,10,4,,266,,42:50.9,43.702098,7.255851,0101000020E61000007898F6CDFD051D40234BE658DED94540
10821179,1482,56029943,Entire home/apt,,Nice,,KW,11,5,4,2,,234,,42:50.9,43.694222,7.256159,0101000020E6100000E44D7E8B4E061D40F5143944DCD84540
12338213,1482,13378025,Entire home/apt,,Nice,,LY,32,5,6,2,,217,,42:50.9,43.71604,7.237313,0101000020E6100000A0A9D72D02F31C405D50DF32A7DB4540
18163902,1482,78873120,Entire home/apt,,Nice,,MK,0,0,5,2,,266,,42:50.9,43.703691,7.241414,0101000020E6100000A92F4B3B35F71C40A9BEF38B12DA4540
18321941,1482,48702577,Entire home/apt,,Nice,,MO,3,4.5,8,3,,249,,42:50.9,43.692473,7.251715,0101000020E61000008BA6B393C1011D40772E8CF4A2D84540
2668758,1482,13661150,Entire home/apt,,Nice,,KS,60,5,2,1,,277,,42:50.9,43.695023,7.271371,0101000020E6100000CE548847E2151D40E17B7F83F6D84540
17882250,1482,28844059,Entire home/apt,,Nice,,KV,4,4.5,4,2,,229,,42:50.9,43.696227,7.258515,0101000020E61000000D1AFA27B8081D40CDCB61F71DD94540
18514532,1482,125797498,Entire home/apt,,Nice,,KS,3,5,2,1,,229,,42:50.9,43.695021,7.271032,0101000020E61000008AADA06989151D404084B872F6D84540
13240959,1482,24356754,Entire home/apt,,Nice,,MO,6,5,8,2,,266,,42:50.8,43.691601,7.248131,0101000020E6100000BF7E880D16FE1C40C170AE6186D84540
13099129,1482,72761618,Entire home/apt,,Nice,,KV,8,5,4,1,,277,,42:50.8,43.694008,7.259052,0101000020E610000083DA6FED44091D40C8940F41D5D84540
18700965,1482,130012890,Entire home/apt,,Nice,,LB,11,5,4,1,,229,,42:50.8,43.703578,7.271223,0101000020E610000029B16B7BBB151D40B1170AD80EDA4540
8526946,1482,28794452,Entire home/apt,,Nice,,LE,10,4.5,5,3,,186,,42:48.8,43.706342,7.273217,0101000020E61000004DD87E32C6171D4047E5266A69DA4540
13177232,1482,58962536,Entire home/apt,,Nice,,NM,9,4.5,6,2,,193,,42:48.8,43.68757,7.214478,0101000020E610000090D8EE1EA0DB1C40F9DA334B02D84540
2718283,1482,13910793,Entire home/apt,,Nice,,NT,9,5,5,3,,205,,42:48.8,43.683027,7.224118,0101000020E61000009BC761307FE51C407BA4C16D6DD74540
13726954,1482,74011241,Entire home/apt,,Nice,,EZ,0,0,4,2,,190,,42:48.8,43.730287,7.268183,0101000020E6100000675F79909E121D40D3D85E0B7ADD4540
584219,1482,2748924,Entire home/apt,,Nice,,KR,31,4.5,6,2,,193,,42:48.8,43.69663,7.275236,0101000020E610000038BA4A77D7191D40CCB4FD2B2BD94540
6444317,1482,24895126,Entire home/apt,,Nice,,KM,2,0,5,2,,193,,42:48.8,43.693892,7.288698,0101000020E6100000B4AED172A0271D405F7AFB73D1D84540
12636020,1482,13449241,Entire home/apt,,Nice,,NY,0,0,4,1,,193,,42:48.8,43.674471,7.220121,0101000020E6100000B9A6406667E11C40DA8CD31055D64540
17277133,1482,99178868,Entire home/apt,,Nice,,AP,1,0,3,2,,188,,42:47.4,43.705163,7.312069,0101000020E6100000B76114048F3F1D40B4ACFBC742DA4540
17274684,1482,87460977,Entire home/apt,,Nice,,AO,0,0,3,2,,188,,42:47.4,43.705102,7.312321,0101000020E6100000836A8313D13F1D400E2C47C840DA4540
17820143,1482,117785871,Entire home/apt,,Nice,,NO,0,0,6,2,,186,,42:47.4,43.682202,7.216834,0101000020E6100000BAA46ABB09DE1C4005A2276552D74540
9566281,1482,49527142,Entire home/apt,,Nice,,KR,17,4.5,8,3,,193,,42:47.4,43.69662,7.277194,0101000020E6100000F69672BED81B1D40A9DE1AD82AD94540
19007863,1482,24895126,Entire home/apt,,Nice,,KL,0,0,5,2,,193,,42:47.4,43.694462,7.286952,0101000020E61000005116BEBED6251D404A287D21E4D84540
18304138,1482,16374389,Entire home/apt,,Nice,,AS,0,0,4,2,,205,,42:46.6,43.666577,7.194677,0101000020E61000003222516859C71C4005A2276552D54540
536644,1482,2635648,Entire home/apt,,Nice,,MP,9,4,6,3,,205,,42:46.6,43.691558,7.242855,0101000020E610000029AE2AFBAEF81C40C2A4F8F884D84540
7852113,1482,6957125,Entire home/apt,,Nice,,NS,0,0,8,3,,188,,42:45.5,43.677565,7.220104,0101000020E610000009E066F162E11C4006F52D73BAD64540
765862,1482,4038618,Entire home/apt,,Nice,,KT,1,0,8,4,,205,,42:45.5,43.698271,7.262775,0101000020E61000005BD3BCE3140D1D40635FB2F160D94540
17494178,1482,29609588,Entire home/apt,,Nice,,NM,0,0,6,3,,193,,42:45.5,43.687654,7.211702,0101000020E6100000BDFDB968C8D81C40577BD80B05D84540
2751381,1482,14075022,Entire home/apt,,Nice,,KV,3,5,4,1,,190,,42:45.5,43.695599,7.262851,0101000020E610000033E202D0280D1D40AE10566309D94540
15171980,1482,19212832,Entire home/apt,,Nice,,KW,0,0,4,2,,199,,42:45.5,43.693742,7.254016,0101000020E610000098A432C51C041D404AEEB089CCD84540
19008761,1482,132606433,Entire home/apt,,Nice,,KY,0,0,4,1,,193,,42:45.5,43.699259,7.26032,0101000020E610000098FA7953910A1D408237A45181D94540
11598964,1482,53039453,Entire home/apt,,Nice,,AP,0,0,4,2,,193,,42:45.5,43.703614,7.312647,0101000020E610000022C5008926401D40FE80070610DA4540
19762172,1482,71848654,Entire home/apt,,Nice,,AR,0,0,4,2,,205,,42:45.5,43.70461,7.308367,0101000020E61000009BA9108FC43B1D40A03715A930DA4540
18687089,1482,27420564,Entire home/apt,,Nice,,NH,0,0,11,3,,193,,42:45.5,43.688272,7.230407,0101000020E6100000F01307D0EFEB1C405260014C19D84540
14496802,1482,379343,Entire home/apt,,Nice,,KV,0,0,4,2,,193,,42:45.5,43.697281,7.261346,0101000020E6100000FCC22B499E0B1D40A38FF98040D94540
9226767,1482,47970564,Entire home/apt,,Nice,,KW,2,0,4,2,,193,,42:45.5,43.696899,7.254269,0101000020E6100000E78BBD175F041D40BCCE86FC33D94540
14549913,1482,60366573,Entire home/apt,,Nice,,LB,2,0,6,3,,196,,42:45.5,43.703199,7.270116,0101000020E61000005E81E84999141D403ACAC16C02DA4540
8998995,1482,47001267,Entire home/apt,,Nice,,KX,0,0,6,2,,192,,42:45.5,43.699615,7.254289,0101000020E610000020EEEA5564041D404165FCFB8CD94540
11708725,1482,40463597,Entire home/apt,,Nice,,NW,13,5,4,2,,186,,42:45.5,43.680299,7.231573,0101000020E6100000E38BF67821ED1C403140A20914D74540
11219863,1482,58457367,Entire home/apt,,Nice,,MO,0,0,4,2,,205,,42:43.8,43.691258,7.245748,0101000020E6100000C93A1C5DA5FB1C40978C63247BD84540
5570733,1482,21875922,Entire home/apt,,Nice,,BH,0,0,5,3,,193,,42:43.8,43.69182,7.183468,0101000020E61000003B730F09DFBB1C40FF5BC98E8DD84540
6238361,1482,32374900,Entire home/apt,,Nice,,AP,4,4.5,4,1,,194,,42:43.8,43.703933,7.311768,0101000020E6100000DFC14F1C403F1D409FC9FE791ADA4540
15070762,1482,95319188,Entire home/apt,,Nice,,NA,0,0,3,1,,193,,42:43.8,43.701391,7.222563,0101000020E6100000D732198EE7E31C40B85A272EC7D94540
8141968,1482,42990304,Entire home/apt,,Nice,,MO,2,0,6,2,,197,,42:43.8,43.692675,7.25162,0101000020E6100000FD135CACA8011D40DFE00B93A9D84540
7201174,1482,37706575,Entire home/apt,,Nice,,KX,0,0,6,2,,186,,42:43.8,43.699896,7.252348,0101000020E610000012D89C8367021D40F54C2F3196D94540
6163746,1482,2973486,Entire home/apt,,Nice,,LA,2,0,4,2,,193,,42:43.8,43.702409,7.259313,0101000020E6100000E9B5D95889091D4042B5C189E8D94540
14173570,1482,85808936,Entire home/apt,,Nice,,ME,0,0,5,2,,193,,42:43.8,43.707125,7.2472,0101000020E6100000E9482EFF21FD1C408D976E1283DA4540
11862945,1482,12313238,Entire home/apt,,Nice,,NE,1,0,6,3,,205,,42:43.8,43.688453,7.236076,0101000020E6100000637B2DE8BDF11C40A3EA573A1FD84540
16478557,1482,79550785,Entire home/apt,,Nice,,LH,0,0,4,1,,192,,42:43.8,43.709113,7.277991,0101000020E6100000505436ACA91C1D409015FC36C4DA4540
18629752,1482,71800444,Entire home/apt,,Nice,,NK,0,0,4,2,,206,,42:43.8,43.687609,7.22073,0101000020E6100000FCFB8C0B07E21C40B7B75B9203D84540
8578769,1482,31359866,Entire home/apt,,Nice,,HA,2,0,6,3,,193,,42:43.8,43.72433,7.26671,0101000020E61000008C101E6D1C111D407FC16ED8B6DC4540
8407142,1482,44288213,Entire home/apt,,Nice,,AR,2,0,5,1,,193,,42:43.8,43.704897,7.304356,0101000020E6100000925D6919A9371D4036069D103ADA4540
1173467,1482,6422533,Entire home/apt,,Nice,,HB,4,5,6,3,,204,,42:43.8,43.722077,7.272027,0101000020E61000001684F23E8E161D40CE18E6046DDC4540
16105141,1482,14573623,Entire home/apt,,Nice,,AR,0,0,4,2,,204,,42:41.9,43.704566,7.3078,0101000020E6100000D0D556EC2F3B1D40D0EFFB372FDA4540
16078318,1482,14573623,Entire home/apt,,Nice,,KP,0,0,4,2,,199,,42:41.9,43.698615,7.278157,0101000020E6100000289D4830D51C1D405DBF60376CD94540
16079057,1482,14573623,Entire home/apt,,Nice,,KP,0,0,4,2,,192,,42:41.9,43.698265,7.278249,0101000020E61000002D944C4EED1C1D4081785DBF60D94540
12947107,1482,14573623,Entire home/apt,,Nice,,KV,0,0,4,1,,205,,42:41.9,43.695915,7.262071,0101000020E610000089EB18575C0C1D40DEE522BE13D94540
14119511,1482,43678601,Entire home/apt,,Nice,,AP,1,0,6,3,,199,,42:41.9,43.703355,7.312406,0101000020E6100000F54BC45BE73F1D40323D618907DA4540
18442852,1482,126908432,Entire home/apt,,Nice,,LR,0,0,6,2,,197,,42:41.9,43.709327,7.271545,0101000020E6100000BC9179E40F161D40BC95253ACBDA4540
10665073,1482,19212832,Entire home/apt,,Nice,,MO,0,0,4,2,,199,,42:41.9,43.691367,7.248572,0101000020E610000025CE8AA889FE1C404E44BFB67ED84540
19407211,1482,117785871,Entire home/apt,,Nice,,NE,0,0,4,2,,196,,42:41.9,43.688058,7.237584,0101000020E61000002236583849F31C4026E0D74812D84540
19022361,1482,2235431,Entire home/apt,,Nice,,KO,2,0,5,2,,205,,42:41.9,43.702054,7.279731,0101000020E6100000A2B5A2CD711E1D405303CDE7DCD94540
14364149,1482,88092548,Entire home/apt,,Nice,,KV,0,0,4,2,,193,,42:41.9,43.696257,7.263131,0101000020E61000004E417E36720D1D40384E0AF31ED94540
3568351,1482,8022387,Entire home/apt,,Nice,,AT,7,5,2,1,,193,,42:41.9,43.70277,7.305917,0101000020E61000006729594E42391D40124E0B5EF4D94540
19502844,1482,38424524,Entire home/apt,,Nice,,KW,0,0,4,2,,191,,42:41.9,43.693659,7.254423,0101000020E61000009D66817687041D40BCC96FD1C9D84540
2662760,1482,13629785,Entire home/apt,,Nice,,IL,2,0,4,1,,193,,42:41.9,43.716371,7.303969,0101000020E6100000C6FD47A643371D40C366800BB2DB4540
13612173,1482,379343,Entire home/apt,,Nice,,LA,0,0,4,2,,186,,42:41.9,43.700879,7.265555,0101000020E6100000392861A6ED0F1D4002BA2F67B6D94540
2477978,1482,12601310,Entire home/apt,,Nice,,LW,2,0,4,2,,194,,42:41.9,43.711044,7.251893,0101000020E6100000855D143DF0011D402E02637D03DB4540
17351567,1482,115616484,Entire home/apt,,Nice,,IZ,0,0,5,2,,205,,42:41.9,43.696947,7.290691,0101000020E610000055F7C8E6AA291D40CD052E8F35D94540
13794811,1482,75535576,Entire home/apt,,Nice,,KL,0,0,6,3,,199,,42:38.5,43.697372,7.288723,0101000020E61000007B698A00A7271D40B492567C43D94540
18701774,1482,117785871,Entire home/apt,,Nice,,MO,0,0,6,1,,196,,42:38.5,43.691393,7.246806,0101000020E610000089D349B6BAFC1C4077D7D9907FD84540
5025776,1482,25937259,Entire home/apt,,Nice,,KL,0,0,4,2,,205,,42:38.5,43.696803,7.289099,0101000020E6100000A839799109281D409A6038D730D94540
14799714,1482,92446452,Entire home/apt,,Nice,,LB,0,0,4,1,,194,,42:38.5,43.70333,7.268992,0101000020E6100000E38A8BA372131D40D925AAB706DA4540
12515760,1482,67777197,Entire home/apt,,Nice,,KX,17,5,6,2,,205,,42:38.5,43.699113,7.253407,0101000020E6100000554FE61F7D031D40AE9AE7887CD94540
6397529,1482,33356771,Entire home/apt,,Nice,,KT,0,0,6,1,,205,,42:38.5,43.698181,7.263735,0101000020E6100000033E3F8C100E1D4023D8B8FE5DD94540
13370230,1482,75918432,Entire home/apt,,Nice,,KY,0,0,5,2,,188,,42:38.5,43.700396,7.258431,0101000020E61000001E17D522A2081D40E61F7D93A6D94540
14426222,1482,88774994,Entire home/apt,,Nice,,KW,2,0,7,2,,193,,42:38.5,43.695554,7.253022,0101000020E61000008EACFC3218031D400E4DD9E907D94540
17184094,1482,74166126,Entire home/apt,,Nice,,AL,5,5,6,2,,193,,42:38.5,43.711577,7.316633,0101000020E61000006556EF703B441D40FBCA83F414DB4540
19640345,1482,41563718,Entire home/apt,,Nice,,IX,0,0,5,3,,199,,42:38.5,43.703464,7.281699,0101000020E61000007C43E1B375201D40E8F4BC1B0BDA4540
7571243,1482,10466183,Entire home/apt,,Nice,,KT,7,5,5,2,,186,,42:38.5,43.69915,7.265402,0101000020E6100000062CB98AC50F1D40CC7F48BF7DD94540
6538459,1482,488125,Entire home/apt,,Nice,,KP,1,0,4,2,,193,,42:38.5,43.699641,7.279483,0101000020E6100000E126A3CA301E1D406AF816D68DD94540
11735322,1482,62422814,Entire home/apt,,Nice,,NE,7,4.5,4,2,,205,,42:31.5,43.687997,7.240395,0101000020E6100000D97C5C1B2AF61C40815F234910D84540
15392858,1482,97943717,Entire home/apt,,Nice,,LO,2,0,4,2,,205,,42:31.5,43.711511,7.260406,0101000020E61000008CBAD6DEA70A1D4044DFDDCA12DB4540
13983249,1482,43678601,Entire home/apt,,Nice,,AT,2,0,4,2,,193,,42:31.5,43.698607,7.303303,0101000020E6100000601DC70F95361D40DBE044F46BD94540
16061932,1482,6497497,Entire home/apt,,Nice,,KR,5,4.5,10,3,,193,,42:31.5,43.697917,7.275494,0101000020E610000016FA60191B1A1D404529215855D94540
16420746,1482,6619907,Entire home/apt,,Nice,,KW,20,5,6,2,,193,,42:31.5,43.693157,7.254623,0101000020E6100000D53C47E4BB041D402AFF5A5EB9D84540
7316793,1482,38331702,Entire home/apt,,Nice,,BI,2,0,5,3,,199,,42:31.5,43.69281,7.184326,0101000020E6100000C23577F4BFBC1C40BF2B82FFADD84540
13009049,1482,21573421,Entire home/apt,,Nice,,KW,12,4.5,6,3,,190,,42:31.5,43.696862,7.255895,0101000020E6100000F5D6C05609061D409FE925C632D94540
7594914,1482,39265338,Entire home/apt,,Nice,,EN,2,0,6,3,,205,,42:31.5,43.735509,7.24943,0101000020E6100000AC90F2936AFF1C40F374AE2825DE4540
6847010,1482,33898025,Entire home/apt,,Nice,,HY,13,5,6,2,,193,,42:31.5,43.726399,7.289316,0101000020E610000091D6187442281D406E6C76A4FADC4540
17260907,1482,368910,Entire home/apt,,Nice,,NM,0,0,4,2,,190,,42:31.5,43.687838,7.214463,0101000020E6100000E6CE4C309CDB1C40187959130BD84540
5313157,1482,15041523,Entire home/apt,,Nice,,LD,38,5,4,2,,193,,42:31.5,43.702849,7.272953,0101000020E61000005F61C1FD80171D405E83BEF4F6D94540
19321486,1482,74835203,Entire home/apt,,Nice,,KO,2,0,4,2,,193,,42:29.9,43.701051,7.281985,0101000020E6100000A9D903ADC0201D40FFE9060ABCD94540
20081330,1482,11570858,Entire home/apt,,Nice,,IV,0,0,4,2,,188,,42:29.9,43.703873,7.296158,0101000020E61000008ACBF10A442F1D40CAC4AD8218DA4540
5755791,1482,25384101,Entire home/apt,,Nice,,LS,83,4.5,8,4,,204,,42:29.9,43.711205,7.262477,0101000020E61000000BCF4BC5C60C1D4037E0F3C308DB4540
19091727,1482,1577793,Entire home/apt,,Nice,,NB,0,0,7,4,,205,,42:29.9,43.694675,7.23218,0101000020E610000020240B98C0ED1C40A52C431CEBD84540
17415207,1482,1081583,Entire home/apt,,Nice,,MO,0,0,6,2,,192,,42:29.9,43.692321,7.246443,0101000020E61000000150C58D5BFC1C40C1AA7AF99DD84540
19252702,1482,134821323,Entire home/apt,,Nice,,MP,1,0,8,3,,193,,42:29.9,43.690039,7.240812,0101000020E6100000FAEFC16B97F61C4076FBAC3253D84540
13421446,1482,34051311,Entire home/apt,,Nice,,ND,10,5,6,2,,193,,42:29.9,43.688189,7.231733,0101000020E6100000AA9D616A4BED1C40C53BC09316D84540
16109656,1482,14573623,Entire home/apt,,Nice,,KT,0,0,4,2,,205,,42:29.9,43.696024,7.263591,0101000020E61000006A1492CCEA0D1D40959D7E5017D94540
11489623,1482,19212832,Entire home/apt,,Nice,,KW,0,0,4,2,,194,,42:29.9,43.69465,7.253534,0101000020E61000003EB2B96A9E031D404D158C4AEAD84540
3255212,1482,16426307,Entire home/apt,,Nice,,AV,15,5,2,1,,193,,42:17.0,43.706516,7.30295,0101000020E6100000F54A598638361D40E50CC51D6FDA4540
3352744,1482,16916805,Entire home/apt,,Nice,,KW,67,5,6,2,,199,,42:17.0,43.694063,7.255604,0101000020E61000003AE8120EBD051D408C2E6F0ED7D84540
1731962,1482,9124774,Entire home/apt,,Nice,,LA,54,5,4,2,,199,,42:17.0,43.699871,7.262543,0101000020E6100000C72C7B12D80C1D409C35785F95D94540
4004816,1482,2235431,Entire home/apt,,Nice,,LR,13,5,6,2,,193,,42:17.0,43.710549,7.27086,0101000020E6100000A12DE7525C151D404E9A0645F3DA4540
19045786,1482,47257210,Entire home/apt,,Nice,,NM,0,0,4,2,,193,,42:17.0,43.686298,7.214167,0101000020E61000009C8713984EDB1C40B5A7E49CD8D74540
19728971,1482,128864333,Entire home/apt,,Nice,,ND,0,0,4,2,,199,,42:17.0,43.688466,7.231699,0101000020E61000004910AE8042ED1C40373465A71FD84540
4798404,1482,3673237,Entire home/apt,,Nice,,KX,8,4,4,2,,196,,42:17.0,43.699587,7.254336,0101000020E610000026C808A870041D4077DA1A118CD94540
